"","Longitude","Latitude","ObjectID","GlobalID","Crew","Experience","Date","General.Location","Random.Point.ID","Non.GNSS.point","Accuracy..m.","Elevation..m.","Biogeoclimatic.Unit","Site.Group_5m","Site.Series.Map.Unit_5m","Certainty","Transition","Site.Group_5m_2","Site.Series.Map.Unit_5m_2","Site.Group_1m","Site.Series.Map.Unit_1m","Transition_1m","Site.Group_1m_2","Site.Series.Map.Unit_1m_2","Structural.Stage","Structural.Stage.Modifier","Site.Modifier","Soil.Moisture.Regime","Soil.Nutrient.Regime","Site.Disturbance..s.","Comment..max.255.characters.","CreationDate","Creator","EditDate","Editor","Office.Comment","Site.Series.Map.Unit_1m_1","Comment..max.255.characters","MAP_LABEL","BGC_LABEL","BGC_test"
"1292",-126.8129781,54.75527371,29,"0409bff3-4480-4dfc-843c-01fb7a671cdc","WHM",1,"6/12/2018 4:44:00 PM","Luge FSR",NA,"",10,924,"SBSmc2","F","SBSmc2/Fl01",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:44:05 PM","PX.SkeenaESI","6/12/2018 11:44:05 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1293",-126.812917,54.75503709,28,"b4142c49-c977-4538-a45a-6ee8af8c1ae1","WHM",1,"6/12/2018 4:46:00 PM","Luge FSR",NA,"",10,927,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","6","Null","","","","","","6/12/2018 11:44:04 PM","PX.SkeenaESI","6/12/2018 11:44:04 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1294",-126.8127608,54.75463398,27,"f53e97cd-0e8b-4c5c-b966-d2362ad74dce","WHM",1,"6/12/2018 4:48:00 PM","Luge FSR",NA,"",10,936,"SBSmc2","X","Xvh",2,"1","","","","","1","","","2a","Null","","","","","Small opening with cowparsnip and grass. Some regen. Edges with lots twinberry","6/12/2018 11:44:04 PM","PX.SkeenaESI","6/12/2018 11:44:04 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1295",-126.8132048,54.75436734,26,"38b6089c-8f6e-42dc-9ef2-29c47980a03e","WHM",1,"6/12/2018 4:51:00 PM","Luge FSR",NA,"",10,935,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","1","","","6","Null","","","","","","6/12/2018 11:44:04 PM","PX.SkeenaESI","6/12/2018 11:44:04 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1296",-126.8139936,54.7540472,25,"9cbbaa2a-dd0e-4862-b685-f5dd150cfa5d","WHM",1,"6/12/2018 4:53:00 PM","Luge FSR",NA,"",10,927,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:44:03 PM","PX.SkeenaESI","6/12/2018 11:44:03 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1297",-126.8164711,54.7551555,24,"4331406a-45f1-48f8-87d4-f8b229ee8bc3","WHM",1,"6/12/2018 4:57:00 PM","Luge FSR",NA,"",10,931,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:44:03 PM","PX.SkeenaESI","6/12/2018 11:44:03 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1298",-126.8169835,54.75580769,23,"38c31c9a-8ddf-4599-8f7c-0c3037cb926f","WHM",1,"6/12/2018 5:00:00 PM","Luge FSR",NA,"",10,941,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","6","Null","","","","Bi.in","Beetle killed pine","6/12/2018 11:44:02 PM","PX.SkeenaESI","6/12/2018 11:44:02 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1299",-126.7924958,54.76133704,22,"ca408043-bd3f-400d-9960-78b489e936cf","WHM",1,"6/12/2018 5:20:00 PM","Canyon Creek A road",NA,"",10,1101,"SBSmc2","Fo","SBSmc2/05",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:44:02 PM","PX.SkeenaESI","6/12/2018 11:44:02 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1300",-126.7919565,54.76173359,21,"b84e4eb2-b7d0-416b-a9f4-bd7489a0367f","WHM",1,"6/12/2018 5:23:00 PM","Canyon Creek A road",NA,"",10,1100,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:44:02 PM","PX.SkeenaESI","6/12/2018 11:44:02 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1301",-126.7913707,54.76198626,20,"4a5a5822-bb3f-418f-86c2-1985dbba4213","WHM",1,"6/12/2018 5:26:00 PM","Canyon Creek A road",NA,"",10,1105,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","1","","","null","Null","","","","","Looks like ESSF here at this elevation. Lots of menzfer","6/12/2018 11:44:01 PM","PX.SkeenaESI","6/12/2018 11:44:01 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1302",-126.7921178,54.7624701,19,"fd3ea8c4-dd4e-4528-857a-387994f8fbc0","WHM",1,"6/12/2018 5:32:00 PM","Canyon Creek A road",41,"",10,1085,"SBSmc2","Fo","SBSmc2/01",4,"1","","","Fo","SBSmc2/01","1","","","5","Null","","4","C","","Heavy menzfer throughout. Rubuped and streptopus common in area. Probably better mapped as ESSFmc","6/12/2018 11:44:01 PM","PX.SkeenaESI","6/12/2018 11:44:01 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1303",-126.7927352,54.76231195,18,"cf00e82d-5a65-4d19-8ede-b6c89cdf34f6","WHM",1,"6/12/2018 5:36:00 PM","Canyon Creek A road",NA,"",10,1090,"ESSFmc","Fo","ESSFmc/04",2,"1","","","","","1","","","5","Null","","","","","Pine, menzfer,pleusch","6/12/2018 11:44:01 PM","PX.SkeenaESI","6/12/2018 11:44:01 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1304",-126.7934389,54.76176733,17,"fbe4ad21-679d-44eb-83c2-285213ac1740","WHM",1,"6/12/2018 5:41:00 PM","Canyon Creek A road",NA,"",10,1092,"ESSFmc","Fo","ESSFmc/10",2,"1","","","","","1","","","5","Null","","","","","","6/12/2018 11:44:00 PM","PX.SkeenaESI","6/12/2018 11:44:00 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1305",-126.7937534,54.76164936,16,"1cd21ae1-ed25-43f5-a1db-9101fcd9d953","WHM",1,"6/12/2018 5:43:00 PM","Canyon Creek A road",NA,"",10,1091,"ESSFmc","Fo","ESSFmc/10",2,"7","F","Fl","","","1","","","3b","Null","","","","","Alnuvir patches with lots of equiarv ","6/12/2018 11:44:00 PM","PX.SkeenaESI","6/12/2018 11:44:00 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1306",-126.7943683,54.76164459,15,"274bce3a-ffa4-4758-be9b-0447845eb736","WHM",1,"6/12/2018 5:47:00 PM","Canyon Creek A road",NA,"",10,1089,"ESSFmc","Fo","ESSFmc/06",2,"1","","","","","1","","","null","Null","","","","","","6/12/2018 11:43:59 PM","PX.SkeenaESI","6/12/2018 11:43:59 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1307",-126.7950401,54.76184731,14,"5f9c014c-2716-4e27-9e64-73ee197b8d53","WHM",1,"6/12/2018 5:50:00 PM","Canyon Creek A road",NA,"",10,1087,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","5","Null","","","","","Pine with lots of blowdown. Just past polesapling stage","6/12/2018 11:43:59 PM","PX.SkeenaESI","6/12/2018 11:43:59 PM","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
